"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1935","Verify that user can add multiple products to cart and remove one","chromium-mobile","Sat Jan 24 08:15:46 UTC 2026","passed","Sat Jan 24 08:15:48 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","3265","Verify that complete checkout process works with generated user data","chromium-tablet","Sat Jan 24 08:15:48 UTC 2026","passed","Sat Jan 24 08:15:52 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","5365","Verify that complete checkout process works with generated user data","webkit-mobile","Sat Jan 24 08:16:19 UTC 2026","passed","Sat Jan 24 08:16:24 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","4645","Verify that complete checkout process works with generated user data","webkit-tablet","Sat Jan 24 08:16:26 UTC 2026","passed","Sat Jan 24 08:16:31 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","2561","Verify that products are sorted by price ascending","","Sat Jan 24 08:15:21 UTC 2026","passed","Sat Jan 24 08:15:24 UTC 2026","","Goods cases functionality","",""
"","5665","Verify that user can add multiple products to cart and remove one","firefox-mobile","Sat Jan 24 08:16:02 UTC 2026","passed","Sat Jan 24 08:16:08 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","6766","Verify that complete checkout process works with generated user data","firefox-desktop","Sat Jan 24 08:15:49 UTC 2026","passed","Sat Jan 24 08:15:56 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","4584","Verify that user can successfully login and logout","webkit-mobile","Sat Jan 24 08:16:19 UTC 2026","passed","Sat Jan 24 08:16:24 UTC 2026","Login and logout functionality","tests/web/login.test.ts","",""
"","3432","Verify that user can add multiple products to cart and remove one","webkit-mobile","Sat Jan 24 08:16:25 UTC 2026","passed","Sat Jan 24 08:16:28 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","4036","Verify that complete checkout process works with generated user data","chromium-desktop","Sat Jan 24 08:15:41 UTC 2026","passed","Sat Jan 24 08:15:46 UTC 2026","Checkout functionality","tests/web/checkout.test.ts","",""
"","6680","Verify that user can add multiple products to cart and remove one","firefox-desktop","Sat Jan 24 08:15:54 UTC 2026","passed","Sat Jan 24 08:16:01 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
"","7361","Verify that user can add multiple products to cart and remove one","webkit-desktop","Sat Jan 24 08:16:17 UTC 2026","passed","Sat Jan 24 08:16:24 UTC 2026","Shopping cart functionality","tests/web/shopping.test.ts","",""
